,text
1885,"Dame Cheryl Gillan on Oral Answers to Questions &amp;#8212; Environment, Food and Rural Affairs, at TheyWorkForYou #HS2 https://t.co/nNkgT4chvT"
1886,If #hs2 are keen to be seen as open and transparent why are there so many redactions in the board minutes?\n\nOur governance - High Speed Two (HS2) Limited - https://t.co/94VLkeaDru https://t.co/nDLgPnwhLX
1887,"If anyone doubts the importance of #HS2 to the UK economy, #MidlandsEngine and #NorthernPowerhouse then read this &amp; today's letter to @FinancialTimes signed by 113 business leaders https://t.co/7wekdWQ0OU"
1889,Human Jam review – Londoners dig back at HS2 #HS2 https://t.co/wbZjjX3jBz
1891,I suppose desperate times call for desperate measures. How many times will football fans need to use #HS2 to get to Wembley? On top of monstrously high footy tickets they'll take #HS2? Clubs organise cheap coaches\n\nFootball fans score extra time with #HS2 https://t.co/Xqlzu5EQdi
1894,HS2 Ltd opens new office in Manchester https://t.co/sJEoXHCH4J Building #HS2.
1895,"Following the progress of HS2, the high-speed rail network in the UK. #HS2 https://t.co/RbbQr01ep9"
1897,https://t.co/L8ayrKFUhy (£) Build #HS2.
1902,Interesting view at variance with @dcracy3 on #hs2 fares https://t.co/SHOlzcWeN3
1903,House of Lords damning #HS2 report. #transport #rail #infrastructure https://t.co/lJiWSASXPq
1904,"#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. May 14 performance is BSL interpreted  https://t.co/FyWsm2lZhD"
1905,Advocating blank cheques all the way haha! #HS2 https://t.co/D78tyawX1C
1906,The digital transformation is a reality. Take a look at how #HS2 is leading the way: https://t.co/2U5xPAa7gG https://t.co/iDrjlsKCif
1907,#hs2\n\nGovt shapes up to sign blank cheque \n\nHigh Speed 2 Railway Line:Written question - HL15451 - UK Parliament https://t.co/9Lj0t7eEXX
1922,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/5EC9jEfTOC"
1924,"Following the progress of HS2, the high-speed rail network in the UK. #HS2 https://t.co/RbbQr01ep9"
1928,"Just about to go on @bcbradio, as always, talking #HS2"
1929,"Tell us about the 10,000 compulsory purchase orders re homes/land/private property for #HS2 that will have been processed by 2022??? https://t.co/QGpQfx7DH7"
1931,"Together we stand taller; together we shout louder. Today @NP_Partnership, @EddDwan and over 100 business signatories have their voices heard on #northernpowerhouse #HS2 #connectivity https://t.co/ZQgKVF3a9C"
1937,Secondary school pupils up and down the country are finding out how they could be part of the team delivering #HS2: https://t.co/i03YskLpGZ
1940,Lords call for HS2 rethink to secure northern upgrades\nhttps://t.co/nLxWRiGwHB\n#HS2 #Rail #NorthEast #HouseOfLords #Investment #NorthSouthDivide https://t.co/y3y9duKW3z
1941,#HS2 meeting? https://t.co/RbAsOwfP9Q
1942,#hs2\n\nWhat’s behind this relentless pr today for Hs2?\n\nCould it be the imminent change of PM or are they about to release a vastly increased budget which they’ll have to do sometime? https://t.co/0gcxEKlY9q
1944,#hs2 takes high speed trains off the existing network allowing more commuter trains to use it.  It’s not about speed!
1946,"Following the progress of HS2, the high-speed rail network in the UK. #HS2 https://t.co/RbbQr01ep9"
1949,There is an alternative rail scheme to #HS2 to connect the North - Yorkshire Post letters https://t.co/lbmieeb3vc
1952,Don't forget this @BorisJohnson @andrealeadsom @DominicRaab @EstherMcVey1 @trussliz \n#HS2 https://t.co/MwRd8BlY96
1954,Wild crossover at #railtex2019 discussing #HS2 and @MumsnetTowers in one talk: no. 1 problem for women going into rail is lack of flexibility. 👌🏻
1955,The BBC visiting #HS2 ltd yesterday. Acting like Willy Wonka had given them a Golden Ticket. https://t.co/laOCeSU4EI
1956,#hs2\n\nForget HS2 and invest in railways that people of Yorkshire deserve - Yorkshire Post letters - Yorkshire Post https://t.co/lKcjrlhcNc
1958,Take a look at how #HS2 is making digital transformation a reality: https://t.co/2U5xPAa7gG https://t.co/QI65XrE5f6
1959,"Holy ... I ...! , so that means there is no coming back 2020...!? I mean if he’s Still working on the album so he’s probably gonna drop it next year which is 2020 which is the come back year ...! What’s going on ...! #2020promise1d \n#HS2🌸 https://t.co/6i8JL4pnRV"
1960,HS2 pop-up engagement space encourages communities to get involved #HS2 https://t.co/xXIwTYWZM5
1963,You really couldn’t make this up 🙄\n\n#HS2 https://t.co/s685emA2y9
1965,"#HS2 reaches 9,000 #jobs https://t.co/dHVaELgmRB via @GOVUK"
1966,Mother Nature given helping hand by HS2's Green Corridor #HS2 https://t.co/DPVKKNmxmm
1973,"Rewilding, #HS2 style. https://t.co/iT0XKbaQmQ"
1974,"#HumanJam is @CamdenPT’s latest in-house production about #HS2, the story of a man possessed with digging up its history &amp; the small but stubborn #camdencommunity. Playing until 25th May! https://t.co/wZzK8OBCHO https://t.co/DImCdvjC7h"
1981,"#hs2\n\nThe report from the committee’s recent inquiry,which I gather is due soon,should be very interesting! https://t.co/xGFbmWhQMP"
1982,#hs2\n\nSo let’s spend a blank cheque to connect them again! https://t.co/0bh9tTB2E9
1983,Human Jam: the hair-raising stories from #HS2's exhumation of Euston's dead https://t.co/geSI6G9DH3
1984,"Following the progress of HS2, the high-speed rail network in the UK. #HS2 https://t.co/RbbQr01ep9"
1985,Who’d have thought #royalbaby would out trend #hs2? What is happening in the Chilterns!
1987,"""unlocking"" it's the new political buzzword for building on greenbelt.  #HS2 https://t.co/fREG9fD6lx"
1988,Ahhh.. it’s refreshing knowing we have all the tea in 2019 #LT1 #HS2 #jamescharlesisoverparty
1991,Axeing controversial HS2 project would fund 28 vital transport links https://t.co/OXM5oLu0XU via @MailOnline #HS2
1992,#Bbcqt I'm shocked that somebody in the infrastructure construction sector supports the £100 million infrastructure construction project #HS2.\n\nQuelle surprise. https://t.co/kEgACPHO5p
1999,#northernpowerhouse main airport runs out of fuel.....#hs2 https://t.co/oiJ5pVCyUK
2001,Group design project begins! #hs2 #railway #railwaystation #Sustainability
2003,#HS2 Birmingham council is in the 'last chance saloon' https://t.co/2bqJPT5i2d via @MailOnline
2008,#HS2 brings to Ecology what Harold Shipman brought to care for the elderly https://t.co/LzUEFge9dn
2009,august 11th is the DAY. #HS2
2010,Lending our support at High Court today. #HS2 #steepleclaydon https://t.co/rYgAgDKs4s
2013,"The ex-Chair of #HS2 also said it should terminate at Old Oak. With so many routes being shoved down that rail corridor (Great Western, commuters, HEX &amp; now #Crossrail) it's not surprising. We need to plan smarter to better use existing capacity/facilities https://t.co/Bj5O3ucMtw https://t.co/QKRG1cOYGN"
2015,#HS2 works carried out with ecologists @CherylGillan has posed a written question on inspections of their #netting #ParliamentaryDebate
2017,What do you think about Sir Amyas Morse's comments? #HS2\n\nhttps://t.co/pxNwcq7Wzh
2018,Grayling says that he is not an expert in Railway matters - #HS2 proves this to be true https://t.co/PrC4SsGs0l https://t.co/AGBCR9uT9s
2020,And we are off! #bbvsteamlab #steamhouse #maker #hs2 https://t.co/AqSzqPhGQM
2024,#hs2\n\nHow vague can you get!\n\nHigh Speed 2 Railway Line: 29 May 2019: Hansard Written Answers - TheyWorkForYou https://t.co/XAmUenBvWk
2025,This is the sort of thing #hs2 money would be better spent on:\nGermany is opening its first electric highway for trucks @CNNI https://t.co/K2FXppIW3j
2028,HS2 Phase One planning forum: heritage subgroup meeting resources 2019 #HS2 https://t.co/k5R3WQT9Rg
2029,#HS2 is a vanity project. The money could be used more effectively to improve trans-pennine rail services. @BBCNWT
2034,"In a time when air quality and #ClimateEmergency are recognised by Gov why are NEW DIESEL trains being bought and #HS2 built ? Chris Grayling on Oral Answers to Questions &amp;#8212; Transport, at TheyWorkForYou https://t.co/3FO4UX4ZoS"
2035,Leaders stress importance of #HS2 and #NPR | Insider Media Ltd https://t.co/8imon4tgE3
2036,"#hs2\n\nMinister continues to spout party line and blight the environment,people and communities \n\nHigh Speed 2: Hollins Green, Culcheth and Croft — [Mr Philip Hollobone in the Chair]: 8 May 2019: Westminster Hall debates - TheyWorkForYou https://t.co/TkytWJU18D"
2040,#HS2 and aid target - both to be reconsidered under new Tory leadership? https://t.co/mhN7NmQlM8
2042,"By the way, this photo shows one of the old bunkers on old hole #18 @whgc1886 that will end up being demolished because it’s exactly where the #HS2 railway line will be aligned. https://t.co/mL0AmyjzPP"
2043,A new tower (pylon) being built. Probably for #HS2 diversions. https://t.co/71Tpjnyxs5
2054,Barn Owl Trust - #HS2 https://t.co/Mg76vlcgh1
2059,#HS2 boss: #Business case for Northern extension is 'clear' https://t.co/QcVGaUYWuJ
2060,#HS2 why not opt for an overhead #maglev train as they have in Shanghai?300 plus miles an hour! https://t.co/QVdqAGFD6o
2061,What a milestone! #HS2\n\n#Rail #Construction #DynamicGroup\nhttps://t.co/b8rfQByADN https://t.co/AZe17USSRP
2065,I see you studied statistics at the University of Narnia (formerly the polytechnic of #HS2 Blinkers) https://t.co/bSRV0DOogF
2068,Where do you stand on #HS2 @TeamsSaj ? https://t.co/N69hemOk3k
2069,Fears that plans for Liverpool's #HS2 link have been axed | https://t.co/R3orKziUo3 https://t.co/32CDQtTMGZ via @businessdesk_nw
2074,HS2 Ltd and TSSA sign recognition agreement #HS2 https://t.co/MLCmBXH1gu
2075,HS2 college needed DfE bailout to sign off accounts https://t.co/QcakklB7Wv #hs2
2077,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/UXy8WUkIpr"
2078,"Petition: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/R5TJopiB9d"
2079,Ex-HS2 manager reveals route design complexities https://t.co/gwbMSKOQyz #HS2 #NewCivilEngineer https://t.co/OczKV2aRfV
2081,Come to this show about #HS2 at the Camden Peoples Theatre in #Euston its going to be great! 7th - 25th May NW1 2PY Tickets £12 @CamdenPT @guardian https://t.co/FjDD3gaxiv
2082,This is useful if you think #hs2 is #green (and this is only one part of the route) https://t.co/eTTtGruHTc In summary - it’s not green.
2083,"24,000 jobs and £15bn: What #HS2 means for #Liverpool. https://t.co/NBWIYrknRu"
2086,#hs2\n⁦@henrimurison⁩\n\nDear Mr Murison\n\nPlease explain why the north needs Hs2-a railway that goes to places that are already connected by a railway.\n\nThe North needs HS2 and not this half-baked plan – Yorkshire Post letters - Yorkshire Post https://t.co/GNNeKRZK0c
2087,Per gallon a tonne of goods can travel 246 miles by rail as opposed to 88 miles by road. We need #hs2 to release more railfreight capacity.
2090,Make sure he shares your views on #hs2 https://t.co/qw8AlxJgSS
2097,"The Sunday Telegraph: After #Huawei, Government turns to China for #HS2 line. #TheresaMay https://t.co/R7IJujAVNz"
2099,Haha is this the new promotional material? #HS2 https://t.co/1lin2j6DEg
2100,I don’t know who this muppet is but he obviously has a lot of support from the audience!  Deafened by .... silence. That about sums up the support #HS2 has got! https://t.co/ONa19fUaqr
2101,"24,000 jobs and £15bn: What #HS2 means for #Liverpool. https://t.co/NBWIYrknRu"
2108,Looking forward to #HS2 linking the North of England to London. @AJonesMP is an excellent minister. https://t.co/dhtvdGiZXj
2110,Tired of simplistic spin about #hs2 's green credentials? Read the report commissioned by the CPRE &amp; RSPB: https://t.co/aBetzXR9su …
2116,Axeing controversial HS2 project would fund 28 vital transport links https://t.co/OXM5oLu0XU via @MailOnline #HS2
2118,Birmingham’s transformation as HS2’s work programme gathers pace https://t.co/hwh6vO1Uqa Progress in Birmingham remarkable. Building #HS2.
2122,"Dame Cheryl Gillan on Department for Transport, at TheyWorkForYou https://t.co/omLE4Inpn7 #BirdNetting #Environment #HS2"
2123,It's not too late to stop HS2 in its tracks https://t.co/qU6l9ApaHL via @telegraphnews #HS2
2125,Interesting that only in London does #HS2 have majority support. https://t.co/lsNjRReipe
2127,"A day without #HS2 Paul, is like a day without sunshine ! https://t.co/hReDZuOtLI"
2131,Birmingham’s transformation as HS2’s work programme gathers pace https://t.co/II2EBEochq #HS2 #Rail https://t.co/6EDtYxfGHi
2132,Time for every #Conservative leadership candidate to declare their position on #HS2. Could be a game changer. https://t.co/s2TD2PIPEl
2133,Time to switch off the radio. It’s #bbcaq from Bucks. So predictable #hs2
2135,Dimbleby adds the caveat to the audience reaction on #hs2 #bbcqat
2136,"Well, well, despite the audience, a positive, balanced response from most of the panel in favour of #hs2 #bbcaq"
