,text
1469,How can the #Government build #HS2 when its #councils such as #Liverpool and #Windsor are facing #bankruptcy due to #COVID19?   https://t.co/spGD6RQkUL  @BorisJohnson
1470,"In view of #coronavirus, the huge continuing #UK death toll and the impact it will have for years to come it is clearly the Government's duty to close down #HS2 and start an investigation as it's clearly no longer needed post #COVID19 #isdn #zoom https://t.co/12J0a9eWKT"
1473,I don't really think the argument for #HS2 really stands up after CV19. In a world of remote meetings and video calls does the requirement for a new train service to knock 20 minutes off your trip to Birmingham really still stand? I don't think it does TBH.
1474,#NoGoingBack NO 2 #HS2 #TellTheTruth @FossilFreeShrop @XRShrewsbury @XRShrewsburyWeb @WorcesterXr @ScientistsX @telford_xr @ExtinctionR @ExtinctionReb10.The #ClimateEmergency has not gone away. @DKShrewsbury @lucyallan @OwenPaterson @markpritchardUK @Dunne4Ludlow  @ShropshireStar https://t.co/Adazm3CYLJ
1475,The trouble is the backers of #HS2 all have exit strategies undoubtedly with golden handshakes ready upfront Its a case of whacking that pinata as much as you can before the thread its hanging from finally breaks and even then you'll still have  golddiggees scrabbling in the dirt https://t.co/AuaZwbmKpd
1476,"In a month of Sundays never thought I'd be on the same side as CA, but more reports of bird scaring equipment put up by #HS2 at the weekend, despicable. #CountrysideAlliance Condemns #HS2’ Felling Ancient Woodland During Bird Breeding Season https://t.co/fNnJwMguaj"
1481,Cancel #HS2 and spend the money on shifting goods from road to rail or is that too much #CommonSense for the #Government? https://t.co/8ymt43vVw4
1482,"So I see the takes have moved from ""homestuck 2 isnt canon"" to ""homestuck 2 is *a* canon but you dont have to listen to it"". And i ABSOLUTELY agree people shouldnt hateread anything but I would appreciate more intellectual honesty tbh #hs2"
1483,This is pure #bollocks of the highest calibre from an economically and environmentally illiterate group of absolute morons. #HS2 https://t.co/SRKBr0BHk1 https://t.co/qJatN88jB7
1484,"Looking at rising cost of the #covid19 panic - it just confirms even more that we cannot afford #HS2, #renewableEnergySubsidies or #ForeignAid. Something has to give - support jobs or support waste ? PS We would much rather sit in the Pub with our friends &amp; family than use #HS2"
1485,Please watch #Bat #Ecocide #HS2 https://t.co/aUt2I5TKsz
1487,Note this brand new #HighSpeedRail route will only run at 250 kph/155 mph unlike #HS2 at 402 mph/250 mph Why is that? Because 250 mph is completely unsustainable The Chinese know that Many of us think HS2 was supposed be 250 kph but someone read it wrong https://t.co/LZmXhlVCgo
1488,https://t.co/bjTplcDLUH \n\nHypocrisy in action when your commercial subsidiary (EMEC) actually contracts for HS2 on mitigation works you state as 'Inappropriate' #HS2
1489,"#hs2\n⁦@Meg_HillierMP⁩\n\nIn the interests of transparency shouldn’t they now publish a detailed breakdown of the £40bn budget and scope?\n\nOn HS2, there has been a failure to manage costs and a complete lack of transparency https://t.co/LtaQRYqRNc"
1490,"NEW: Following the publication of a new report on #HS2 @Meg_HillierMP, Chair @CommonsPAC, says they have seen ""a failure to manage costs and a complete lack of transparency"".\n\nhttps://t.co/n8ATfbPJ5a"
1493,Why #HS2 still need to stop and rethink plans: https://t.co/J1EA6gHZXW
1495,"VAT on derivatives yesterday. Freedom of movement today. EU is trying to lay some big fines on us before we leave. Has anyone told them Boris has blown the cash on #HS2, foreign aid and corona? https://t.co/VHGLYinIRa"
1496,"""Vegetation that cannot be removed due to the presence of protected ecology will be left until further surveys confirm the ecology is no longer present."" What a horrible, sterile phrase. That ""ecology"" is a life: an animal, a bird...Language matters: https://t.co/8B18BxuUP3 #HS2"
1497,#HS2 are destroying footpaths that have been rights of way since Saxon times near us. https://t.co/vZIdFMmY26
1498,No one has mentioned that like Concord HS2 will be paid for by the many enjoyed by the few #HS2
1499,"on the bright side if the #hs2 can only carry half a dozen passengers its even more pointless than when it would be full, which wouldn’t have been often - cancel it now!!"
1500,"Why is @Andrew4Pendle not resigning? This is on his watch, he is #hs2 Minister is he not? This is scandalous! \n\n@BorisJohnson @grantshapps @PickardJE #Marr #Ridge \n\nhttps://t.co/YhcGYziDx9"
1503,I've been having reports of these along the line for months but particularly in London Now we have proof #HS2 we know you spy on us but for goodness sake why? This is another form of torture you put communities under and yet another human rights breach https://t.co/4HEVN1bbpp
1504,The government is showing utter contempt for taxpayers with its extravagant plans for the HS2 stations. If ministers insist on building this ill-conceived project they should keep costs to a minimum. https://t.co/m1kyWHPjN9 #HS2
1505,"I hope there can be a sensible discussion about #HS2 among environmentalists so we can crack on, get it built and focus our campaigning energies on the real threat to our habitats and communities: the continuing domination of the car and plane. https://t.co/RVU6yVWvSS"
1506,"So #HS2 will level up the countrywill it?? Not by reversing austerity adressing inequalities,  funding education councils and the NHS instead of running them down to bankrupcy? A single £106 BILLION train line will level up the country?"
1508,his is what \n@BorisJohnson\n \n@Conservatives\n \n@UKParliament\n\nIs doing to English Countryside in the name of #hs2 which the majority in every poll since March 2010 has shown they do not want.\nThis Govt refuses to accept that #hs2 is not the solution to any question and CANCEL #hs2
1510,"Beautiful spin by #HS2 Ltd. Not only is it abundantly clear that many carbon impacts are unaccounted for, they've fiddled their figures by inventing carbon outputs for a train not yet designed, and saying all those trains will all be full all day to get CO2/passenger numbers down https://t.co/oMN511kZ5l"
1511,"Figures we use are taken solely from the Business Cases put out by HS2 Ltd. Hyperbole? Why not say ""deliberate exageration"". Oooops, but not us but the Dft/HS2 Ltd &amp; its proponents who quoted 380,000 passengers per day/138.74m pa Tourists 45% 62.433m. Hypocrite ?Hyperbole? #HS2 https://t.co/OzG5hnLvBD"
1512,"#HS2 we don't need you. We have the Internet and software that allows us to meet without travelling. The #COVID19 virus has brought that even more to our attention. If I were a business woman travelling up and down your expensive anti #COP26 railway, my boss would be asking why."
1514,"The @ThamesVP Valley Police ""statement contradicts video footage not only showing #HS2 protestors leaving when asked to but also showing two police officers acknowledging this to be the case""\n#NHSnotHS2 #HS2rebellion #StopHS2 #RethinkHS2 #ShutTheSites https://t.co/c8XhXX9oMK"
1515,Same issue here in UK where opportunist developers racing through with plans that people object to - because we're not able to protest. Surely threat should not be allowed to exist without remedy? #HS2 @stophs2 https://t.co/FkMS5dOTPh
1516,The way #HS2 are making up for taking our ancient woodlands away. It is an utter joke. \n\n#NHSnotHS2\n#ChrisGPackham https://t.co/Tocp5i7CBp
1517,This isn’t going to please some who claim #HS2 is damaging to the environment!  https://t.co/eqecqmzWxu
1518,Shows just how #stupid @LarchMaxey @bearwitness2019 and the rest of the #HS2 protesting #COVIDIOTS really are. https://t.co/YCpnFADkOn
1519,"Meanwhile, at Highways England sites around the country, not a word from Mr Packham, nor sight of any protesters. I struggle to see what is unique about construction workers on a #hs2 site compared to any other. What am I missing? https://t.co/QRfKUfS5Bl"
1520,#HS2 the Chinese Pay day Loan we cant afford https://t.co/bp5QHQSmjG
1523,Ask anyone about #HS2 and they will tell you this started ten years ago https://t.co/oBL6CDUwCj
1526,#Heroes\n\n#HS2 protesters spending coronavirus lockdown in trees \n\nhttps://t.co/XZl4zcnjR5\n\n#NHSnotHS2 #wildlife #ClimateAction
1527,Hike taxes and proceed with #HS2? This government has totally lost the plot. https://t.co/scWokpN95O
1528,"Knock the #HS2 on the head if you're going to extend the furlough, not fair on the tax payer having to fund it all #recession2020"
1529,"#TheCatholicUniverse"" WRONG TO LABEL #CLIMATECHANGE CAMPAIGNERS AS ‘EXTREMISTS’"" @ https://t.co/x9lGRQilUP\n\nScroll down to fined that the #ExtremistLabel should not be applied to those protesting against #HS2\n\n#NHSnotHS2 #StopHS2 #RethinkHS2 #XR #XRebellion #HS2"
1530,Meanwhile #HS2 are doing the same damn thing and getting away with it!\n\nFelling of 'wonderful' Devon bluebell wood investigated https://t.co/LaKQvS01BR
1533,Ten years of warning the UK about #HS2 Am I finally going to get an apology for being called a liar for warning of exactly what has happened? Hmmm... https://t.co/srSsrr9SY9
1534,"#HS2 protesters #assaulted by #SecurityGuard(s) on site https://t.co/GlESgR2XkJ\n\nThis is a really good article, but these and other #Violence perpetrated by #HS2Contractors and #NationalEvictionTeam - (nothing like our #Police service) need @BBCNews @Channel4News @SkyNews TV!"
1535,"I see that, despite all their bluff and bluster on Twitter, the #covidiot anti #hs2 protesters were evicted from their squat at Harvil Rd this morning. #stophs2? Pfft!....#stophs2isdead https://t.co/JQHmmn0O1m"
1536,Let’s hope ⁦@BorisJohnson⁩ reads this article and changes his mind about #HS2. We don’t need it or its horrific impact on the environment #StopHS2 #ActNow  https://t.co/eucMLhpwia
1539,Out of control thugs acting outside the law. #HS2 needs halting now - at least until the #COVIDー19 crisis is over @transportgovuk https://t.co/w4xhkM3r4A
1540,Harefield #HS2 site is being evicted NOW. UK press please attend. \n#stopHS2\n#stoppingHS2\n#NHSnotHS2\n#stopHS2\n#stoppingHS2\n#ecocide\n#wildlifecrimes\n#policebrutality\n#environmentalcrisis\n#HS2rebellion\n#climatechange\n#chrisgpackham\n#HighCourt \n#enforcement\n#UKpress #Covid19UK
1541,"And now...with the latest #ONS stats saying #constructionworker s and #Security officers at the highest #Covid19UK risks, Harefield #HS2 site is being evicted...right now. https://t.co/0NhGvMy61N"
1543,Stop Johnsons #HS2 Ecocide Now.\n\nhttps://t.co/nRDg2nqZcG
1544,#HS2 protesters ‘assaulted’ by security guards on site.\n#StopHS2 https://t.co/77kfocHlBc
1545,"With the public finances in deep trouble, there's a better alternative to spending billions every year on rail subsidies: \nhttps://t.co/w7oylgYYQ2 #HS2"
1546,"The PM every country wants. If we cancelled #HS2 would we have enough money to bribe her to be ours? \nCrunching the coronavirus curve is better than flattening it, as New Zealand is showing | Devi Sridhar https://t.co/uD3BshpEBU"
1547,"#HS2 'badly off course' with bosses 'blindsided', MPs say\nhttps://t.co/s7FoaQ0zt8"
1548,"#Bats, #Barn Owls, or Bentonite?  Wendover and Chilterns campaigners are holding #HS2 to account before destruction of local listed barn without any evident #mitigation as dictated by licence. This site is to become a Bentonite factory for Wendover Viaduct. https://t.co/UWu85aZi1K"
1550,Patronising tweets just come over as rude. Any debate about the future of #HS2 seems to touch a raw nerve with vested interests. 1/2 https://t.co/8qowcpC6YO
1552,How much quicker would #DominicCummings have travelled on #HS2 #Durham #StayHome #StayAlert #SAGE #COVIDIOT  #HerdImmunity #r4today
1553,No chance. #HS2 will destroy as much land round the line as they hate the environment. https://t.co/VP7Wr4oVBH
1554,HOW THE FUCK IS #HS2 STILL CUTTING WOODLAND THROUGH THE BIRD NESTING SEASON?
1555,"Given the #Covid19 dent to the economy, #RishiSunak can’t afford #HS2 without freezing #NHS and other public sector workers pay.  #NHSnotHS2 https://t.co/N71oaVIf0T"
1556,"#HS2 Why? Improve existing rail links. Let’s save some money 💰.  Entice unemployed people back to work, to accepting low paid, farm work, social care work, &amp; training, by subsidising pay.  You do not need farm workers from abroad when there’s a large unemployment in the UK."
1560,#HS2 : not just happy with decimating #ancientwoodlands it’s now polluting chalk streams during drilling test holes.\n\nAnother reason to #StopHS2 https://t.co/DtKCB5cD1P
