,text
1538,#HS2 will devastate wildlife in Cheshire. It is irreconcilable to be support HS2 whilst calling for action on climate change. @CreweTCouncil @CheshireEast https://t.co/nReBPrf1Ea
1539,And vow to axe #hs2 https://t.co/Vjthzjcpbf
1540,Hope you've talked of the environmental disaster that is  #hs2 https://t.co/XKeBtGztrq
1541,Methinks that the #HS2 Trainspotter doth protest too much https://t.co/L7nUod5ue8
1542,"If #hs2 stops short of its original plans it will cause economic damage, say authorities. #transport\nhttps://t.co/NhykvWRNEK"
1543,"This is not a video of London's #Crossrail, which has been delayed by a couple of years. Nor is it a video of #HS2, which may never happen. https://t.co/NbhymloG2E"
1544,"Pro-EU #Conservative MP #AmberRudd says any new PM must be committed to High Speed #Rail 2 (HS2). No wonder her majority in #Hastings &amp; #Rye was cut from 4, 796 to 346 last time. David Davis says (below) that the costs of #HS2 are rising. (#Conservatives) https://t.co/rAfbFnYC0z"
1546,In the light of government's declared #ClimateEmergency flights will have to decrease with the knock on effect on other forms of travel. #HS2 is opposed by the @TheGreenParty  due to the extraordinary power it needs for ultra high speed &amp; its environmentally destructive route.
1547,Would it surprise you to know that this intellectual titan who proposes scrapping the biggest construction project in Eurpose to 'save' British Steel also supports #brexit? #hs2 https://t.co/6z2HJQldIW
1548,"Updated with new photographs 📷The history of #Euston #LondonUnderground station, where Leslie Green’s surviving booking hall is about to de demolished to make way for #HS2 🤦🏼‍♂️#LostLondon https://t.co/hhVBDf0KuC https://t.co/MxXGLkfNOl"
1549,"The same old #HS2 litany - we know best. Goes to prove \n'That the Dog returns to his Vomit and the Sow returns to her Mire,\nAnd the burnt Fool's bandaged finger goes wabbling back to the Fire;' RK https://t.co/hX94mgEQrl"
1550,Government (@theresa_may )   again pushed the can down the road say they will look at it in the Autumn. That means this Winter will see no major progress on flood defence. #HS2 ten feet under water and coverfill gulley work doubles as water lagoons! Madness! https://t.co/M9BupF1Kno
1552,If you support #HS2 you are culpable in the largest #Ecocide #EnvironmentalDisaster in the UK ever! You are also a #ClimateChange Denier What's wrong with you? @Conservatives @UKLabour @LibDems Only @TheGreenParty &amp; @UKIP oppose it! https://t.co/T5eHYdkEPY
1553,This re asserting of the same bankrupt reasons for #HS2 by the usual suspects is as tedious as Mrs May bringing back the same old toot on Brexit. https://t.co/Dw2ULshLQc
1554,"If people like J Bartley are going to carp at #hs2, then he should at least be more precise with his statements, or does he just tell lies. And as for Fraser Nelson, more glib statements of better spent without any substance. https://t.co/ofvKm2r0pm"
1557,This would be the most sensible thing to do. We can’t be dealing with climate emergencies and creating more pollution like #hs2 #counterintuitive https://t.co/rEPR5Wj5q5
1558,#HS2\n\nAre they seriously going to spend £’nobody knows’ bn of our money on a railway that doesn’t stop between London and Birmingham or have I been misinformed?
1559,Rail is heavily subsidised travel for a small percentage of Journeys made by the same group of people generally better off.  Travel should be discouraged not invested in and subsidised. #HS2 and aviation fuel subsidy as well as freezing fuel duty are wrong. #ClimateEmergency https://t.co/2fCqvJI2U1
1563,"Dry summer and lack of watering wipes out 89,000 trees planted along #HS2 rail line to mitigate its #environmental impacts https://t.co/NcGli9nf2g"
1564,Would it not be ironic that #HS2 tasked with tackling north south divide ends up finishing at Birmingham?  https://t.co/8zXB2zXkAu
1565,The number of uninformed people talking about #HS2 on #BBCQT this year is an absolute disgrace. #hs2 is about capacity! Not speed. Again and again. Cancel it and you may as well all go home and give up on high speed rail and a #green transport policy in this country. #railways
1566,This just about sums up #HS2 .... #wasteofmoney https://t.co/J5UsIqkIbk
1568,'Major rethink needed' as government warned northern cities like Leeds short-changed by HS2: https://t.co/hfDADCqCaF #HS2
1571,The huge mound of earth that has dominated the landscape for weeks is now being moved &amp; shaped to form banks alongside the haul road in Great Missenden. Still a sad sight and to see. Haul rd will be used by #HS2 for years (until TBM machine emerges from the north portal.) https://t.co/qLl6mi6e3j
1572,"LETTER: We should be fighting plans for #HS2 \n"" #Cumbria politicians and business people should be united in fighting the plans for #HS2 , which will wreck our main line service.""\nhttps://t.co/FY6nCYGMgC"
1575,They better not have knocked down the Bree Louise for no reason! Bloody #HS2\n\nhttps://t.co/mWLb8i5ChQ
1576,#hs2\n\nStop trashing our environment and pretending that ancient woodland can replaced\n\nMajor Infrastructure Projects: 9 May 2019: House of Commons debates - TheyWorkForYou https://t.co/slrXDNFwaF
1581,"The problem is that although there was a credible plan to redevelop the old and badly designed #Euston station that destroyed much of the area in the 60s, NOT ONE PENNY of #HS2 funds are allocated for that purpose. The move further west for the HS2 station is a naked Land Grab https://t.co/pBtYbzmaQf"
1585,Think the North gets a raw deal on transport? Try being the Midlands - Midlands Connect | The Midlands is completely ignored by House of Lords report on #HS2 https://t.co/LMEMxyzU0j
1586,"Unbelievable that politicians are saying we need #HS2, claiming it will reduce carbon emissions. Even the grossly optimistic official stats from HS2 Ltd themselves don't make that claim https://t.co/5P6xrM1U6b #ClimateEmergency #ClimateChangeTheFacts #ExtinctionRebellion #StopHS2"
1589,"Let's just agree that trains are intrinsically inefficient and bothersome to operate, require vast amounts of public £ subsidy, still charge high fares, and require huge salaries for rail bosses. This being the case, spending £100Bn on more of the same on #HS2 is beyond ludicrous https://t.co/1QN76NexmO"
1590,"Always said you were surplus baggage. Why didn't you wait for the next train, you pensioners have all the time in the world, unlike the world which is being swamped by the consequences of gratuitous travel. #HS2 #Airports https://t.co/EWyiYHISsd"
1594,#HS2 will leave an indelible scar on the British countryside. We must stop this madness. #SavetheEnglishcountryside.\n\nhttps://t.co/OVOkTFqXz9
1595,Another bill for th taxpayer #HS2 https://t.co/zsrlAotweI
1597,Prrhaps we should scrap #HS2 and hire Bombardier to bid for a monorail or better still a 300 mph 'maglev' train as they have in Shanghai https://t.co/wldf8A3RUY
1598,SNC Lavalin acts in desperation to sell off their engineering arm Atkins before the #HS2 project is cancelled! Sad for the job losses but Atkins have been wholly negligent with their #HS2 delivery and will face Legal Lawsuits! #NorthernPowerhouse https://t.co/jmCWCPqvsV
1599,I suspect when we get rid of @theresa_may  #HS2 will be quietly dropped https://t.co/PhyhxID2QJ
1602,#FailingGrayling is proposing to spend £800m on #ColneSkipton Rail link but no money for tunnels on #HS2 under #Mexborough #Crofton #Hemsworth and #Bramley. Down south 20x more Tunnel @itvcalendar https://t.co/cJokXQbnY6
1603,"HS2 should consider slowing speed of trains to save money or risk only completing first half of new line, warn peers' | via @telegraph https://t.co/omtGl4UsYP #HS2"
1606,So the civils package is £1bn over budget and 7 month in delay!! All is obviously not rosy in the #HS2 garden\n\nContractor warns HS2 workers who cannot be redeployed could be laid-off https://t.co/dH1ONsxYe9
1609,Yikes! This about Crossrail overruns makes me fear #HS2 more than ever. https://t.co/SKvW6aE5cg
1610,"#HS2 cost overruns in London could short-change the north, Lords warn https://t.co/cw4a7gvtyj via @CityAM"
1611,"#hs2\n\nEnough is enough.\n\nToo many unanswered questions on HS2, say Lords in damning report https://t.co/pbEz6upGOK"
1613,"Nothing to do with the notice to proceed on #HS2 being delayed yet again, or @ExtinctionR joining the #stophs2 protest, or the fact that all pretenders to the Tory throne have talked of axing the project, or the fact that @trussliz is looking hard at it. No, just a name change 🤣 https://t.co/cijW3EfS0D"
1614,"Thanks for taking that on board. Please inform others! The pro #HS2 lobby don't want people to know this stuff. They say it's no longer about speed but capacity, but speed designated the straight line route which is so devastating. https://t.co/h1DfcApgMX"
1615,"#HS2 cost overruns in London could short-change the north, Lords warn https://t.co/cw4a7gvtyj via @CityAM"
1616,The attractions of High Speed trains #HS2 Corruption scam derails Spain's high-speed trains https://t.co/vg5oPwzZQx via @TheLocalSpain
1618,"Has @joerukin found a tin of green paint, now his anti #hs2 elephant is redundant. https://t.co/18z7tXNQSi"
1619,Yes that is for Phase1 ONLY. [Lon/Brum]The total cost for #hs2 will be well I excess of £100Bn https://t.co/NWF3VxejfW
1620,Like #Corbyn but want to #Remain?  #VoteGreen. You're with us already.\n\n#ClimateEmergency Scrap #tuitionfees #BasicIncome #LandValueTax Anti-#austerity Anti-#Neoliberalism Anti-#HS2 Anti-#Trident Pro-Union Legalise Drugs #FeeAndDividend #PR #RefugeesWelcome #LABOURBREXITBETRAYAL
1621,"We've got over 4000 signatures already on our petition, from all over Great Britain: With 'notice to proceed' delayed again, halt all #HS2 enabling work immediately. https://t.co/ZZxT80XvPX"
1622,Well what a surprise another state project well over budget but hey what's the odd £3 bn here and there. #hs2 will make this look like loose change.\n\nBBC News - Emergency services radio system '£3.1bn over budget'\nhttps://t.co/hRhW1OnHEM
1627,Well said. #HS2 is just another way of pouring money down the drain. Might as well give it to Mr Grayling to spend.#bbcaq
1629,This is why @TheGreenParty and @ExtinctionR should be campaigning FOR #HS2 - but the idiots are against it! https://t.co/ahbshmovfR
1631,"#HS2 cost overruns in London could short-change the north, Lords warn https://t.co/VI18p6vpWS via @CityAM #StopHS2"
1634,#HS2 Costing us the earth in so many ways. https://t.co/DgW8edzXHP
1636,Dear #ToryLeadership the only people that want #hs2 in #Manchester #Liverpool or #NorthernPowerhouse are politicians and vested interests! The people do not want it......when will you listen? https://t.co/lv5op0XaTu
1637,Gravy addicts hit back at prospect of gravy being denied to them #HS2 No surprises there then. https://t.co/8pkjxeUVfU
1639,Top TP Weekly News Story – Call to scrap High Speed 2 in favour of 28 other schemes: https://t.co/t662meLqvD #HS2 https://t.co/BsfVKRaeRL
1646,Unfortunately all the centre parties Tories Lab LibDems are pro #richmanstrainset  #hs2 wonder why that is ? #vestedinterests getting #jobsfortheboys https://t.co/pq08MPzprZ
1647,I am quick to moan so also appropriate to acknowledge when sense kicks in.Thankyou #HS2 for FINALLY realising closure of #BreakspearRoadSouth at exam time was not appropriate. Please DON'T use this as an example of good #CommunityEngagement because it really isn't .\n@NickHurdUK https://t.co/ZxxQeao9QD
1648,"#HS2 is ""an act of environmental vandalism"" says @jon_bartley , co-leader of @TheGreenParty. HS2 ""will fail any rational test... this isn't really about capacity, this was just about preening and posturing"" says @FraserNelson on @BBCPolitics #bbcaq https://t.co/DIbciem2k4"
1649,"Here @AndyBurnhamGM spectacularly misunderstands why the likes of #ExtinctionRebellion oppose #Heathrow expansion. It's not just the impact of building a new runway Andy, it's about not increasing aviation, something #HS2 is designed to facilitate #ClimateEmergency #ClimateChange https://t.co/CjZVgy1z1w"
1654,Did Chris Grayling remove Stagecoach/Virgin from WCML #hs2 franchise claiming they were non compliant ..... so they could award the contract to the Chinese? https://t.co/uujb6MsNiw
1658,#HS2 could 'obliterate' brand new £1.2 million #Clowne Branch Greenway project. https://t.co/Bj095kwBdf #Staveley #Derbyshire #TheresaMay #environment #rail #transport
1659,"Petition: A final vote on scrapping #HS2 for MPs, with a free vote for all Ministers https://t.co/RYCGK0KDYy https://t.co/lbAxBCxEbD"
1661,Yet more destruction of established #trees and #hedgerows in #Warwickshire along the #A46 for the vanity project #HS2  #StopHS2Now
